label,origin_id,punchline_idx,text_a,text_b
0,3288,7,Don t live in a town where there are,no doctors
1,3289,1,interest has such,accrual way of accumulating
0,3290,3,Don t make a mountain,out of a molehill
0,3291,1,One happiness scatters,a thousand sorrows
0,3292,14,Every office with a window on Pennsylvania Avenue for the parade will have a party he,said
0,3293,6,Did you check in the basement a lot,of times they are in the basement
1,3294,1,derringer had one,shot at fame
0,3295,6,What we should all remember is that it,s been 25 or so years
0,3296,2,A closed mind is,like a closed book just a block of wood
1,3297,1,most pipe dreams,just go down the tubes
1,3298,17,the bowler preferred to enter and exit his apartment via the fire escape because it was right down his,alley
0,3299,2,If God lived on,earth people would break his windows
0,3300,1,Make sure your,with Someone you love She won t say the earth didn t move
0,3301,3,He has to give the,law a chance to work
1,3302,11,when asked the whereabouts of her fancy fur scarf the minx replied it,was stole
0,3303,13,i d say finding something new but i m still trying to get over my,ex fiance
1,3304,5,personal ads on the internet are a,kind of dater processing
1,3305,4,politicians get onto the merry go,round and then put a spin on it
0,3306,4,The tongue is more to be,feared than the sword
1,3307,3,when the sun and the,planets die one person will receive the whole inheritance their lawyer convinced them to pursue a sole heir system
1,3308,2,is an uninfected tooth,in a pre carious state
0,3309,7,Parents who are afraid to put their foot down,usually have children who step on their toes
0,3310,6,Never trust the advice of a man in,difficulty
1,3311,0,an irate,loanshark owed money by john stone proved that you can get blood out of a stone
1,3312,3,those who find bargain antiques,like to junk for joy
1,3313,10,my coach got stung by a bee the next day he had,hives
1,3314,9,the man put his name on the neck of his shirt,so he would have collar id
0,3315,6,But things haven t worked out that way,of late
0,3316,8,There s a fine line between commercial success and musical,success
0,3317,5,Some men have only one book in,them others a library
0,3318,9,We just didn t like the idea of them taking it,away from that guy after all of his work
1,3319,2,there was a colorful,restaurant called the psycho deli
1,3320,7,what does a king eat while on his throne,soup of the dais
0,3321,8,You spend a lot of time going by too fast,in a car someone else is driving
1,3322,2,people have many misconceptions,about pregnancy
1,3323,6,the stern pirate captain s policy of forcing,the worst members of his crew to walk the plank went swimmingly
1,3324,12,when video arcades switched to a system of tokens there was no quarter asked,or given
0,3325,7,I had a real warm feeling for all those,people
1,3326,9,a prefix is what a man does just before his wife,has a word with a tradesperson
1,3327,14,his head may have been 12 inches long but he didn t use it as a,rule
1,3328,2,the inventor of the,stove top was in his element
1,3329,2,i like marching songs,in any month
0,3330,17,They trade with us only when and if they can t get a better deal from anyone else he,said
1,3331,4,their business plan for a flower,shop was cut and dried
1,3332,16,when the inept actor tried to steal a farmer s omelet with greens the ham was collard in,short order
0,3333,7,And they were here a long time before us,and they will be here a long time after we are gone
0,3334,3,Never try to catch two,frogs with one hand
1,3335,4,a recent genetic hybrid of a,dog and a mirror has given geneticists pause for reflection
1,3336,2,bakers earn the majority,of their income in the morning they earn most of their dough at yeast by a leaven o clock
1,3337,6,the violinist spent the night in a vile,inn
1,3338,13,a bunch of robins followed the priest wherever he went birds of a father flock,together
0,3339,9,you don t need to do anything just wait for right,time
0,3340,7,I hope it s for good because it set,me free
0,3341,3,We learn little from victory,much from defeat
1,3342,8,the historian loves reading about bobcats they are lynx to,the past
1,3343,0,did you,hear of the story about the tornado there is a twist at the end
0,3344,8,I also wanted to make sure that some of the,issues in the movie didn t get clouded
0,3345,7,Everytime I come home I say to myself Why,did I ever leave
0,3346,16,How can anyone tell you how to get there if you don t say where you are going,or what the name of the place is
0,3347,14,just type in the name of the pill your looking for in the search engine and,any site that has the pill will come up
1,3348,14,if you try and steal some meat from someone at a restaurant a schnitzel tell on,you
0,3349,9,If the rich could hire someone else to die for them,the poor would make a wonderful living
1,3350,9,the nuclear scientist s career blossomed when she began work on,the quantum properties of geranium
0,3351,8,Never argue with a man who buys ink by the,barrel
0,3352,9,This chief executive looks for employees who step up in times,of change
1,3353,10,having my hair cut for free is the only fringe benefit i,receive
1,3354,0,he who,survives embalming truly has esprit de corpse
0,3355,6,If neither animal nor vegetable you be then,mineral you are
0,3356,4,Some years it s a little,less some years a little more he said
1,3357,4,the accountant enjoyed the job figuratively,speaking
1,3358,3,he went on a cheese,diet in order to cheddar few pounds
1,3359,6,a gardener s work is a bed of,roses
0,3360,2,Thrive by honesty or,remain poor
0,3361,10,It also said they stayed alive by eating grain and drinking melted,snow
1,3362,3,if you take a laptop,computer for a run you could jog your memory
1,3363,2,the orthopedist said that,working with fractures isn t all that it s cracked up to be
0,3364,2,I won t read,them she said with stern look
1,3365,6,the inventor of the balloon was full of,hot air
0,3366,8,We try to get the best possible case so they,do time
0,3367,11,It don t take a genius to spot a goat in a flock,of sheep
1,3368,1,slimmers are all,losers
0,3369,8,I didn t have any problem doing that with a,household knife with mine
0,3370,8,I am not trying to pass myself off as a,woman
0,3371,14,He had wanted to be a professor and do research in international relations but said I,don t think I want to teach now
0,3372,7,don t be chicken make the 1st move and,find out for yourself
1,3373,6,hospitals that buy in bulk get a valium,discount
0,3374,20,Our bodies start out symmetrical but then things start moving How this happens and how it can go wrong is a rich,field of study
1,3375,0,if you,make candles you are going to need a lot of paraffin alia
1,3376,2,i got a gold,filling and put my money where my mouth is
1,3377,3,a personal financial dilemma is,known as a bill pickle
0,3378,7,They don t come much better than that she,said
0,3379,7,The best way for me to do that is,by not running for a third term
0,3380,8,Professional clean only You could try spot cleaning but to,get it clean you will have to have a professional do it That s just the way it is sorry
1,3381,14,i get distracted by all the meats in the deli section must be my short attention,spam
1,3382,11,a lot of brave men fought and died in san antonio texas which,is alamo reason to remember
1,3383,5,when the prisoner was told by his,lawyer that he had gotten a stay of execution he smiled and said well no noose is good noose
0,3384,3,One generation plants the trees,another gets the shade
0,3385,0,you ll,want to be a slice above the rest
0,3386,12,i have a baby gate in front of the closed door it works for,me
1,3387,0,the pediatrician,was a real kidder
1,3388,2,in a recession the,most secure job is garbage man business is always picking up
0,3389,8,For feed the family fare each day you need to,be more efficient
1,3390,3,the new weed whacker is,cutting hedge technology
0,3391,11,You will need a very strong piece of rope and a very tall,tree
